SK_ID_CURR,TARGET
177032,0.05
177047,0.11
177048,0.11
177051,0.07
177055,0.07
177060,0.04
177064,0.185
177065,0.03
177069,0.2
177076,0.02
177085,0.05
177087,0.07
177105,0.07
177126,0.095
177133,0.1
177141,0.07
177146,0.07
177156,0.05
177179,0.01
177187,0.38
177192,0.18
177203,0.1
177228,0.23
177229,0.11
177249,0.08
177250,0.31
177253,0.07
177260,0.13
177262,0.07
177270,0.12
177275,0.04
177284,0.03
177285,0.21
177314,0.21
177319,0.19
177325,0.06
177327,0.16
177339,0.05
177344,0.11
177378,0.09
177384,0.08
177385,0.12
177386,0.0
177387,0.12
177405,0.05
177423,0.05
177424,0.06
177425,0.04
177430,0.23
177435,0.165
177447,0.15
177448,0.05
177449,0.01
177451,0.08
177460,0.2
177479,0.07
177489,0.03
177504,0.01
177505,0.09
177511,0.19
177524,0.07
177526,0.13
177535,0.04
177558,0.125
177562,0.13
177569,0.03
177579,0.04
177580,0.11
177583,0.0
177584,0.14
177585,0.09
177605,0.14
177606,0.02
177618,0.1
177639,0.3
177649,0.04
177656,0.08
177657,0.04
177661,0.16
177665,0.05
177669,0.09
177680,0.26
177688,0.34
177689,0.03
177694,0.01
177696,0.1
177700,0.08
177705,0.07
177710,0.05
177720,0.04
177728,0.02
177729,0.1
177731,0.08
177733,0.11
177749,0.1
177751,0.09
177767,0.05
177776,0.02
177780,0.25
177783,0.02
177785,0.155
177791,0.02
177797,0.1
177798,0.05
177799,0.01
177802,0.05
177803,0.07
177805,0.03
177820,0.01
177824,0.04
177825,0.11
177829,0.045
177839,0.12
177861,0.1
177865,0.125
177867,0.01
177875,0.185
177876,0.16
177878,0.01
177883,0.05
177886,0.03
177891,0.14
177892,0.15
177902,0.03
177904,0.1
177931,0.16
177939,0.11
177944,0.13
177946,0.1
177959,0.08
177977,0.14
177992,0.09
177993,0.155
178005,0.06
178008,0.075
178009,0.03
178012,0.265
178015,0.08
178018,0.11
178037,0.07
178050,0.03
178058,0.17
178060,0.015
178064,0.19
178074,0.03
178077,0.145
178094,0.11
178095,0.18
178096,0.14
178107,0.07
178117,0.06
178146,0.12
178154,0.08
178160,0.19
178164,0.04
178172,0.05
178174,0.16
178182,0.16
178184,0.08
178196,0.05
178223,0.16
178225,0.2
178226,0.03
178240,0.22
178242,0.02
178250,0.16
178268,0.13
178282,0.03
178285,0.22
178288,0.05
178290,0.0
178295,0.04
178312,0.03
178317,0.05
178342,0.16
178343,0.08
178344,0.04
178346,0.07
178353,0.24
178356,0.27
178358,0.04
178359,0.14
178362,0.15
178380,0.03
178387,0.03
178391,0.18
178395,0.25
178408,0.09
178415,0.01
178421,0.02
178424,0.21
178428,0.07
178432,0.04
178433,0.05
178436,0.14
178442,0.07
178453,0.0
178459,0.08
178467,0.2
178472,0.17
178491,0.03
178499,0.03
178504,0.21
178506,0.08
178509,0.05
178517,0.03
178525,0.1
178530,0.05
178531,0.125
178537,0.06
178553,0.12
178557,0.07
178565,0.03
178566,0.06
178579,0.06
178586,0.04
178589,0.02
178592,0.1
178610,0.02
178620,0.09
178621,0.0
178622,0.15
178643,0.02
178665,0.03
178671,0.05
178675,0.0
178692,0.03
178722,0.06
178723,0.09
178726,0.04
178731,0.12
178737,0.12
178739,0.03
178745,0.03
178766,0.03
178771,0.16
178775,0.08
178785,0.105
178789,0.08
178790,0.05
178792,0.09
178804,0.06
178817,0.12
178821,0.07
178825,0.11
178830,0.06
178831,0.18
178832,0.07
178847,0.02
178853,0.06
178856,0.08
178867,0.1
178868,0.07
178881,0.07
178887,0.03
178888,0.18
178908,0.03
178909,0.06
178942,0.09
178943,0.22
178946,0.05
178947,0.3
178950,0.12
178958,0.11
178976,0.07
178986,0.07
178989,0.01
178995,0.11
178996,0.02
179006,0.18
179025,0.055
179034,0.04
179038,0.4
179043,0.05
179050,0.02
179051,0.06
179076,0.165
179077,0.03
179091,0.06
179092,0.04
179111,0.09
179128,0.11
179132,0.11
179137,0.01
179138,0.08
179146,0.18
179148,0.07
179149,0.16
179150,0.03
179155,0.05
179164,0.08
179177,0.04
179178,0.03
179182,0.16
179184,0.02
179186,0.05
179191,0.12
179194,0.13
179201,0.07
179210,0.02
179211,0.04
179212,0.08
179216,0.15
179229,0.1
179235,0.03
179236,0.08
179241,0.08
179244,0.05
179249,0.04
179256,0.285
179260,0.04
179262,0.11
179264,0.05
179268,0.14
179272,0.07
179280,0.035
179287,0.11
179288,0.01
179290,0.06
179295,0.055
179298,0.16
179306,0.06
179307,0.03
179310,0.2
179314,0.03
179317,0.07
179319,0.06
179327,0.04
179336,0.06
179342,0.06
179344,0.25
179347,0.04
179357,0.02
179368,0.09
179413,0.09
179425,0.1
179435,0.04
179447,0.03
179449,0.05
179458,0.0
179460,0.05
179475,0.17
179486,0.07
179493,0.06
179499,0.06
179501,0.04
179508,0.05
179511,0.07
179513,0.17
179519,0.14
179537,0.05
179550,0.1
179559,0.06
179560,0.01
179578,0.03
179583,0.04
179590,0.01
179597,0.17
179599,0.1
179602,0.11
179609,0.01
179621,0.045
179624,0.14
179625,0.05
179630,0.03
179640,0.06
179641,0.02
179644,0.04
179649,0.04
179650,0.2
179652,0.06
179653,0.265
179660,0.11
179662,0.04
179673,0.04
179678,0.1
179679,0.08
179686,0.02
179721,0.02
179733,0.17
179736,0.16
179737,0.03
179748,0.13
179750,0.2
179751,0.08
179752,0.105
179753,0.08
179765,0.0
179768,0.05
179798,0.04
179827,0.07
179837,0.03
179838,0.02
179851,0.14
179868,0.11
179875,0.08
179876,0.08
179882,0.06
179883,0.01
179894,0.02
179905,0.16
179907,0.07
179919,0.03
179926,0.085
179936,0.04
179941,0.05
179945,0.13
179951,0.0
179960,0.05
179967,0.05
179980,0.18
179985,0.3
179997,0.03
180001,0.075
180007,0.09
180011,0.13
180017,0.11
180027,0.07
180033,0.07
180036,0.29
180037,0.11
180041,0.26
180042,0.23
180050,0.33
180059,0.0
180066,0.07
180067,0.08
180085,0.05
180092,0.03
180099,0.05
180101,0.09
180115,0.1
180122,0.12
180126,0.06
180127,0.025
180140,0.13
180141,0.12
180158,0.08
180163,0.15
180178,0.07
180189,0.07
180198,0.1
180201,0.27
180202,0.08
180209,0.16
180239,0.17
180244,0.03
180270,0.02
180271,0.04
180286,0.08
180287,0.07
180291,0.055
180293,0.09
180296,0.08
180297,0.14
180305,0.06
180318,0.03
180319,0.14
180322,0.03
180323,0.02
180331,0.08
180365,0.04
180368,0.13
180369,0.04
180382,0.08
180387,0.08
180388,0.32
180389,0.07
180398,0.07
180399,0.05
180402,0.17
180406,0.04
180407,0.06
180408,0.09
180413,0.03
180416,0.05
180420,0.06
180429,0.27
180430,0.45
180431,0.03
180438,0.05
180441,0.05
180448,0.06
180453,0.01
180478,0.3
180480,0.1
180510,0.07
180524,0.17
180534,0.12
180537,0.39
180545,0.09
180550,0.11
180559,0.02
180583,0.07
180587,0.04
180594,0.17
180597,0.08
180598,0.19
180599,0.06
180601,0.12
180624,0.26
180625,0.33
180634,0.05
180647,0.055
180652,0.15
180656,0.19
180664,0.07
180666,0.14
180674,0.1
180679,0.1
180685,0.32
180692,0.14
180698,0.05
180699,0.07
180700,0.07
180702,0.08
180710,0.1
180736,0.05
180739,0.06
180741,0.08
180743,0.33
180747,0.01
180754,0.12
180755,0.05
180756,0.1
180768,0.08
180773,0.04
180775,0.07
180784,0.1
180787,0.03
180795,0.02
180796,0.08
180799,0.05
180811,0.06
180813,0.09
180827,0.18
180828,0.07
180833,0.1
180834,0.16
180847,0.05
180852,0.27
180853,0.04
180854,0.1
180855,0.12
180856,0.06
180858,0.01
180859,0.19
180867,0.04
180868,0.08
180872,0.02
180873,0.12
180874,0.13
180875,0.05
180878,0.02
180888,0.13
180889,0.01
180891,0.08
180902,0.07
180907,0.1
180913,0.04
180916,0.05
180954,0.11
180962,0.09
180963,0.0
180967,0.11
180971,0.2
180975,0.11
180985,0.1
180991,0.06
181009,0.08
181012,0.03
181015,0.1
181034,0.13
181064,0.15
181071,0.13
181083,0.13
181084,0.0
181085,0.06
181088,0.1
181098,0.2
181110,0.2
181111,0.05
181112,0.07
181114,0.1
181117,0.21
181157,0.05
181160,0.1
181161,0.07
181165,0.03
181179,0.25
181186,0.09
181196,0.07
181197,0.275
181204,0.08
181213,0.11
181214,0.35
181221,0.095
181224,0.13
181226,0.02
181236,0.08
181256,0.22
181257,0.02
181279,0.06
181282,0.02
181285,0.13
181288,0.02
181289,0.22
181290,0.0
181298,0.06
181299,0.12
181307,0.11
181312,0.27
181318,0.07
181322,0.12
181338,0.05
181340,0.05
181342,0.03
181344,0.08
181350,0.05
181373,0.1
181374,0.1
181375,0.04
181379,0.21
181381,0.02
181385,0.28
181388,0.01
181392,0.07
181393,0.12
181425,0.01
181465,0.085
181481,0.11
181484,0.065
181494,0.105
181501,0.07
181507,0.07
181521,0.08
181524,0.02
181538,0.14
181540,0.02
181547,0.22
181551,0.05
181555,0.13
181561,0.11
181564,0.08
181567,0.25
181599,0.03
181602,0.235
181612,0.06
181613,0.17
181615,0.1
181621,0.02
181622,0.02
181629,0.1
181630,0.025
181633,0.01
181635,0.22
181641,0.06
181643,0.39
181644,0.1
181649,0.05
181659,0.02
181660,0.02
181665,0.18
181666,0.165
181672,0.05
181682,0.06
181693,0.19
181697,0.17
181703,0.01
181704,0.04
181720,0.04
181722,0.06
181732,0.16
181733,0.09
181736,0.01
181737,0.06
181747,0.01
181758,0.24
181764,0.02
181770,0.05
181774,0.17
181783,0.13
181788,0.02
181789,0.08
181804,0.05
181809,0.03
181821,0.24
181836,0.005
181863,0.065
181867,0.11
181868,0.14
181871,0.08
181904,0.23
181931,0.09
181932,0.05
181941,0.02
181944,0.235
181958,0.09
181971,0.02
181986,0.04
182002,0.02
182007,0.04
182012,0.03
182022,0.03
182031,0.08
182050,0.08
182053,0.1
182071,0.14
182072,0.1
182073,0.09
182102,0.08
182106,0.03
182116,0.0
182117,0.17
182118,0.01
182124,0.15
182125,0.04
182145,0.075
182150,0.19
182154,0.03
182167,0.09
182179,0.17
182181,0.16
182183,0.01
182218,0.1
182225,0.01
182226,0.09
182266,0.09
182272,0.08
182275,0.12
182295,0.28
182305,0.02
182312,0.1
182313,0.04
182327,0.0
182337,0.02
182340,0.03
182341,0.07
182342,0.07
182345,0.07
182353,0.01
182355,0.055
182371,0.07
182376,0.05
182381,0.05
182382,0.005
182384,0.04
182387,0.06
182412,0.05
182419,0.09
182432,0.095
182438,0.06
182448,0.25
182450,0.145
182465,0.01
182468,0.03
182474,0.02
182483,0.01
182484,0.14
182485,0.055
182486,0.11
182489,0.11
182500,0.14
182501,0.13
182504,0.29
182514,0.05
182524,0.12
182525,0.13
182533,0.05
182536,0.07
182539,0.11
182550,0.05
182553,0.155
182568,0.06
182571,0.03
182573,0.04
182580,0.09
182615,0.07
182618,0.05
182624,0.04
182644,0.06
182686,0.22
182687,0.1
182695,0.185
182718,0.06
182726,0.03
182735,0.05
182742,0.1
182747,0.07
182748,0.07
182752,0.08
182761,0.1
182800,0.03
182802,0.19
182807,0.22
182816,0.05
182818,0.065
182826,0.09
182836,0.02
182840,0.31
182841,0.2
182846,0.06
182862,0.11
182864,0.05
182871,0.24
182878,0.08
182880,0.19
182885,0.04
182893,0.0
182894,0.24
182895,0.09
182901,0.13
182907,0.2
182921,0.03
182952,0.05
182964,0.17
182966,0.215
182980,0.05
182985,0.28
182989,0.095
182994,0.14
183035,0.26
183037,0.155
183042,0.07
183049,0.055
183050,0.02
183051,0.15
183062,0.03
183063,0.07
183064,0.04
183076,0.08
183078,0.22
183086,0.02
183089,0.16
183091,0.16
183097,0.14
183104,0.01
183118,0.21
183119,0.08
183134,0.05
183142,0.15
183157,0.11
183162,0.05
183180,0.14
183193,0.07
183213,0.03
183216,0.19
183223,0.08
183226,0.13
183264,0.06
183273,0.05
183278,0.035
183282,0.03
183283,0.12
183286,0.04
183288,0.15
183299,0.04
183310,0.03
183315,0.08
183332,0.03
183336,0.03
183341,0.07
183342,0.04
183345,0.08
183347,0.01
183360,0.04
183362,0.01
183370,0.03
183379,0.06
183386,0.12
183410,0.05
183417,0.09
183419,0.02
183421,0.08
183425,0.2
183427,0.05
183433,0.15
183434,0.17
183438,0.04
183439,0.06
183440,0.14
183450,0.07
183451,0.19
183453,0.02
183454,0.05
183455,0.11
183457,0.06
183463,0.14
183475,0.01
183478,0.22
183480,0.07
183490,0.06
183494,0.07
183503,0.06
183512,0.08
183517,0.11
183530,0.15
183532,0.05
183533,0.08
183536,0.03
183545,0.06
183549,0.06
183550,0.08
183551,0.15
183555,0.08
183560,0.05
183585,0.02
183591,0.1
183592,0.0
183603,0.25
183610,0.04
183628,0.13
183644,0.02
183646,0.13
183649,0.035
183656,0.23
183658,0.44
183688,0.06
183690,0.02
183691,0.16
183697,0.24
183709,0.06
183711,0.135
183714,0.25
183725,0.08
183736,0.1
183742,0.01
183772,0.18
183776,0.04
183787,0.05
183792,0.26
183793,0.2
183799,0.39
183816,0.095
183818,0.29
183832,0.19
183836,0.01
183839,0.07
183840,0.02
183855,0.02
183857,0.15
183863,0.115
183866,0.06
183876,0.1
183878,0.15
183897,0.0
183902,0.1
183915,0.02
183925,0.29
183936,0.06
183939,0.05
183951,0.0
183956,0.06
183957,0.02
183974,0.03
183982,0.07
183994,0.02
184008,0.05
184013,0.13
184016,0.08
184019,0.12
184024,0.07
184025,0.03
184038,0.03
184045,0.04
184056,0.08
184060,0.09
184071,0.04
184073,0.03
184074,0.03
184077,0.04
184105,0.09
184106,0.16
184133,0.195
184154,0.35
184163,0.04
184165,0.165
184193,0.09
184194,0.24
184195,0.08
184202,0.03
184226,0.33
184230,0.02
184231,0.15
184234,0.13
184238,0.03
184248,0.06
184257,0.02
184268,0.04
184282,0.05
184291,0.11
184294,0.03
184295,0.33
184304,0.09
184309,0.01
184318,0.245
184325,0.075
184329,0.04
184330,0.02
184333,0.27
184337,0.0
184338,0.07
184340,0.085
184341,0.03
184347,0.03
184354,0.02
184355,0.03
184372,0.09
184384,0.03
184385,0.02
184386,0.03
184389,0.2
184401,0.02
184405,0.12
184431,0.215
184450,0.01
184453,0.295
184470,0.02
184471,0.02
184486,0.13
184488,0.035
184489,0.125
184497,0.07
184508,0.05
184509,0.01
184516,0.08
184525,0.13
184526,0.12
184531,0.03
184557,0.07
184576,0.04
184589,0.04
184605,0.03
184613,0.165
184630,0.0
184635,0.025
184636,0.04
184643,0.06
184645,0.08
184653,0.08
184655,0.08
184656,0.09
184660,0.085
184716,0.08
184736,0.06
184758,0.12
184767,0.17
184770,0.16
184773,0.05
184776,0.12
184792,0.07
184812,0.035
184820,0.07
184829,0.04
184831,0.14
184832,0.06
184834,0.06
184847,0.17
184848,0.07
184858,0.03
184866,0.04
184869,0.04
184870,0.025
184873,0.02
184874,0.05
184876,0.16
184879,0.19
184880,0.09
184885,0.03
184896,0.1
184916,0.11
184918,0.22
184919,0.09
184921,0.09
184936,0.0
184944,0.16
184956,0.05
184963,0.13
184964,0.03
184965,0.07
184972,0.12
184977,0.07
184982,0.13
184988,0.23
184992,0.27
184994,0.08
184998,0.24
185017,0.01
185024,0.08
185032,0.18
185037,0.06
185040,0.07
185043,0.12
185048,0.08
185059,0.04
185076,0.23
185083,0.02
185090,0.16
185099,0.085
185101,0.03
185106,0.16
185121,0.1
185125,0.16
185126,0.19
185127,0.1
185153,0.08
185167,0.16
185171,0.07
185178,0.03
185180,0.11
185181,0.03
185183,0.075
185186,0.17
185187,0.09
185188,0.05
185189,0.1
185194,0.06
185207,0.14
185209,0.04
185210,0.05
185212,0.06
185220,0.17
185221,0.15
185230,0.08
185231,0.14
185245,0.07
185249,0.09
185262,0.08
185285,0.2
185286,0.13
185288,0.055
185296,0.07
185298,0.155
185299,0.07
185308,0.02
185311,0.04
185313,0.07
185314,0.18
185332,0.17
185337,0.02
185338,0.06
185339,0.08
185341,0.1
185342,0.02
185344,0.16
185349,0.18
185362,0.1
185363,0.06
185394,0.02
185410,0.09
185418,0.1
185423,0.07
185428,0.15
185442,0.1
185447,0.06
185450,0.06
185454,0.05
185475,0.305
185481,0.195
185483,0.01
185485,0.17
185496,0.07
185504,0.13
185505,0.01
185512,0.02
185515,0.01
185534,0.05
185536,0.05
185538,0.03
185552,0.05
185569,0.11
185576,0.02
185578,0.065
185581,0.15
185584,0.04
185585,0.09
185586,0.25
185592,0.1
185604,0.0
185606,0.02
185607,0.06
185618,0.13
185622,0.07
185628,0.16
185629,0.03
185634,0.06
185637,0.23
185638,0.02
185640,0.11
185641,0.02
185645,0.01
185646,0.11
185647,0.03
185662,0.08
185669,0.06
185675,0.03
185687,0.11
185688,0.02
185689,0.06
185690,0.13
185697,0.13
185710,0.09
185733,0.1
185740,0.12
185806,0.08
185812,0.12
185824,0.04
185825,0.07
185826,0.055
185827,0.15
185828,0.055
185837,0.08
185859,0.05
185861,0.01
185872,0.07
185874,0.04
185891,0.19
185893,0.11
185897,0.07
185900,0.04
185910,0.03
185919,0.0
185932,0.0
185937,0.02
185939,0.03
185965,0.04
185968,0.03
185971,0.03
185978,0.14
185980,0.06
185981,0.03
185982,0.1
185991,0.11
185997,0.04
185998,0.1
186014,0.1
186021,0.08
186025,0.14
186034,0.09
186054,0.07
186061,0.1
186065,0.09
186066,0.095
186070,0.09
186080,0.05
186085,0.035
186094,0.17
186110,0.16
186113,0.03
186116,0.07
186127,0.05
186129,0.1
186135,0.08
186139,0.26
186151,0.09
186153,0.11
186156,0.03
186158,0.08
186159,0.0
186166,0.15
186168,0.04
186169,0.08
186170,0.02
186179,0.12
186188,0.05
186210,0.02
186227,0.04
186229,0.06
186230,0.16
186249,0.07
186254,0.07
186264,0.04
186265,0.05
186273,0.03
186276,0.04
186289,0.12
186296,0.13
186308,0.02
186309,0.11
186310,0.04
186316,0.04
186321,0.03
186333,0.06
186346,0.03
186391,0.14
186398,0.18
186407,0.16
186411,0.05
186415,0.17
186426,0.18
186444,0.1
186448,0.245
186453,0.15
186456,0.03
186460,0.04
186461,0.1
186473,0.05
186489,0.28
186490,0.15
186491,0.03
186492,0.08
186493,0.08
186503,0.085
186505,0.12
186506,0.03
186508,0.05
186524,0.07
186526,0.11
186536,0.03
186539,0.09
186543,0.065
186558,0.22
186568,0.22
186573,0.115
186587,0.05
186599,0.04
186609,0.11
186610,0.02
186612,0.04
186632,0.11
186634,0.14
186649,0.11
186652,0.12
186660,0.09
186668,0.15
186674,0.07
186675,0.05
186679,0.06
186682,0.02
186683,0.03
186695,0.33
186696,0.05
186704,0.04
186709,0.31
186714,0.16
186723,0.06
186726,0.29
186728,0.12
186729,0.01
186731,0.13
186737,0.11
186742,0.04
186743,0.03
186745,0.185
186747,0.01
186750,0.065
186769,0.16
186771,0.3
186787,0.13
186796,0.24
186802,0.2
186811,0.01
186812,0.05
186815,0.09
186840,0.15
186842,0.42
186853,0.14
186859,0.11
186878,0.05
186885,0.1
186890,0.06
186906,0.15
186916,0.03
186927,0.03
186928,0.09
186931,0.18
186934,0.05
186938,0.07
186943,0.1
186944,0.08
186945,0.09
186947,0.09
186952,0.03
186953,0.09
186960,0.09
186962,0.11
186991,0.06
187001,0.34
187017,0.04
187019,0.08
187024,0.04
187035,0.02
187037,0.05
187056,0.03
187057,0.07
187058,0.2
187065,0.08
187066,0.145
187069,0.03
187070,0.04
187074,0.05
187085,0.05
187087,0.03
187100,0.05
187117,0.07
187158,0.08
187159,0.09
187162,0.145
187164,0.07
187167,0.02
187168,0.07
187171,0.01
187184,0.12
187194,0.18
187208,0.1
187211,0.1
187220,0.165
187224,0.13
187242,0.08
187259,0.07
187260,0.02
187267,0.05
187280,0.14
187287,0.03
187291,0.02
187296,0.05
187301,0.02
187315,0.16
187319,0.02
187326,0.11
187328,0.05
187329,0.05
187330,0.06
187335,0.09
187339,0.0
187340,0.14
187353,0.07
187356,0.01
187367,0.12
187383,0.07
187388,0.09
187401,0.08
187415,0.05
187422,0.12
187439,0.14
187440,0.19
187442,0.26
187447,0.12
187448,0.04
187451,0.01
187468,0.08
187475,0.07
187477,0.09
187480,0.105
187498,0.05
187499,0.03
187516,0.06
187524,0.01
187534,0.07
187552,0.04
187577,0.19
187584,0.03
187585,0.09
187603,0.08
187608,0.03
187625,0.04
187637,0.04
187639,0.185
187641,0.05
187652,0.02
187684,0.1
187689,0.075
187698,0.16
187708,0.06
187716,0.08
187717,0.01
187719,0.0
187720,0.255
187743,0.08
187749,0.07
187762,0.11
187763,0.08
187772,0.15
187786,0.03
187787,0.12
187809,0.13
187826,0.09
187828,0.07
187829,0.04
187833,0.03
187847,0.06
187852,0.0
187862,0.03
187867,0.1
187868,0.03
187870,0.09
187871,0.03
187879,0.18
187894,0.07
187895,0.12
187899,0.11
187903,0.14
187915,0.03
187919,0.18
187941,0.08
187942,0.02
187944,0.1
187947,0.12
187949,0.26
187950,0.02
187952,0.06
187964,0.23
187967,0.0
187977,0.03
187983,0.13
187987,0.11
187988,0.03
187990,0.04
187991,0.21
187998,0.125
188014,0.045
188017,0.04
188021,0.12
188032,0.075
188039,0.02
188040,0.02
188044,0.07
188045,0.06
188054,0.085
188069,0.06
188070,0.26
188081,0.1
188092,0.27
188106,0.11
188108,0.14
188117,0.02
188120,0.04
188130,0.04
188133,0.15
188136,0.06
188151,0.06
188153,0.02
188158,0.09
188171,0.06
188175,0.02
188192,0.205
188194,0.07
188198,0.09
188199,0.07
188228,0.15
188232,0.05
188233,0.09
188234,0.03
188245,0.04
188248,0.05
188254,0.06
188261,0.01
188262,0.08
188267,0.02
188276,0.01
188281,0.405
188282,0.07
188295,0.06
188309,0.05
188313,0.175
188324,0.01
188327,0.13
188328,0.06
188329,0.07
188336,0.09
188337,0.06
188350,0.01
188389,0.09
188399,0.07
188413,0.05
188415,0.06
188421,0.01
188438,0.25
188449,0.16
188466,0.01
188470,0.02
188486,0.01
188492,0.055
188507,0.04
188511,0.0
188521,0.125
188540,0.19
188542,0.07
188551,0.24
188557,0.025
188558,0.08
188561,0.14
188563,0.08
188565,0.05
188577,0.09
188586,0.05
188591,0.04
188594,0.24
188614,0.04
188622,0.04
188626,0.02
188632,0.11
188635,0.15
188639,0.02
188645,0.09
188646,0.09
188647,0.07
188653,0.04
188659,0.09
188677,0.22
188694,0.02
188695,0.06
188696,0.03
188707,0.02
188714,0.05
188715,0.06
188722,0.13
188724,0.07
188729,0.05
188734,0.04
188739,0.25
188746,0.065
188747,0.01
188768,0.07
188770,0.05
188772,0.04
188787,0.07
188792,0.095
188793,0.07
188808,0.07
188828,0.07
188848,0.05
188851,0.04
188856,0.14
188862,0.16
188875,0.265
188876,0.27
188878,0.04
188880,0.02
188890,0.03
188900,0.05
188914,0.03
188928,0.08
188936,0.09
188946,0.03
188947,0.025
188948,0.105
188949,0.09
188950,0.04
188980,0.02
188982,0.21
188988,0.21
188990,0.1
188992,0.08
188993,0.06
188994,0.06
188997,0.05
188998,0.12
189009,0.08
189018,0.09
189022,0.03
189034,0.05
189045,0.06
189059,0.07
189062,0.05
189075,0.18
189086,0.02
189087,0.04
189107,0.03
189113,0.14
189144,0.04
189148,0.07
189199,0.08
189201,0.09
189202,0.01
189207,0.2
189213,0.1
189214,0.11
189224,0.02
189230,0.04
189251,0.05
189252,0.03
189255,0.04
189256,0.02
189257,0.03
189260,0.06
189261,0.14
189262,0.04
189263,0.09
189272,0.03
189282,0.09
189284,0.15
189294,0.07
189304,0.17
189314,0.22
189317,0.19
189333,0.03
189337,0.08
189347,0.05
189355,0.2
189357,0.19
189366,0.23
189374,0.05
189379,0.01
189388,0.09
189397,0.1
189418,0.11
189453,0.04
189458,0.03
189460,0.11
189481,0.05
189482,0.02
189483,0.05
189490,0.12
189491,0.02
189492,0.16
189511,0.17
189512,0.01
189518,0.11
189519,0.12
189531,0.04
189541,0.32
189550,0.01
189551,0.12
189559,0.19
189564,0.04
189573,0.07
189585,0.01
189587,0.12
189605,0.1
189612,0.03
189633,0.06
189640,0.045
189641,0.2
189643,0.05
189650,0.08
189652,0.01
189656,0.135
189661,0.21
189663,0.13
189684,0.075
189688,0.01
189711,0.23
189729,0.08
189747,0.15
189761,0.16
189773,0.1
189774,0.01
189779,0.08
189780,0.1
189796,0.03
189799,0.14
189800,0.05
189807,0.125
189808,0.08
189826,0.15
189836,0.03
189843,0.06
189845,0.11
189852,0.14
189853,0.27
189855,0.055
189866,0.12
189886,0.06
189888,0.08
189902,0.09
189907,0.255
189910,0.04
189922,0.07
189924,0.08
189933,0.11
189935,0.08
189939,0.04
189951,0.26
189965,0.11
189966,0.1
189977,0.08
189989,0.08
189990,0.15
190002,0.09
190006,0.19
190008,0.02
190009,0.03
190021,0.07
190058,0.08
190061,0.03
190069,0.06
190072,0.08
190078,0.16
190109,0.135
190112,0.19
190117,0.135
190132,0.03
190133,0.12
190153,0.08
190164,0.04
190167,0.03
190169,0.27
190179,0.27
190184,0.02
190188,0.01
190199,0.04
190200,0.18
190201,0.06
190227,0.21
190229,0.03
190245,0.06
190272,0.14
190274,0.075
190281,0.15
190282,0.16
190290,0.04
190299,0.235
190301,0.07
190304,0.06
190306,0.05
190311,0.15
190341,0.05
190354,0.0
190364,0.03
190368,0.09
190375,0.18
190383,0.095
190384,0.07
190387,0.03
190388,0.12
190392,0.18
190394,0.24
190405,0.14
190406,0.14
190412,0.0
190413,0.2
190431,0.02
190452,0.1
190454,0.24
190461,0.11
190475,0.04
190489,0.15
190507,0.05
190513,0.04
190515,0.2
190516,0.01
190522,0.0
190523,0.11
190526,0.12
190533,0.04
190537,0.1
190542,0.02
190545,0.06
190548,0.05
190555,0.12
190561,0.03
190562,0.03
190566,0.05
190581,0.1
190590,0.04
190591,0.2
190593,0.02
190612,0.02
190617,0.12
190618,0.06
190619,0.09
190643,0.13
190647,0.06
190663,0.01
190664,0.05
190678,0.08
190691,0.02
190697,0.03
190698,0.2
190701,0.36
190702,0.21
190713,0.06
190739,0.08
190744,0.18
190756,0.06
190767,0.235
190777,0.14
190808,0.11
190825,0.065
190830,0.09
190844,0.29
190855,0.03
190860,0.04
190861,0.08
190865,0.01
190884,0.11
190886,0.08
190887,0.11
190893,0.18
190899,0.14
190900,0.08
190901,0.05
190903,0.0
190909,0.06
190911,0.205
190916,0.18
190922,0.04
190926,0.05
190927,0.01
190929,0.11
190931,0.18
190948,0.08
190954,0.01
190957,0.03
190965,0.04
190978,0.12
190986,0.05
190990,0.08
190993,0.08
190998,0.04
190999,0.11
191028,0.1
191033,0.01
191042,0.17
191076,0.0
191114,0.13
191137,0.235
191138,0.03
191140,0.06
191141,0.04
191143,0.05
191145,0.06
191161,0.13
191167,0.03
191192,0.04
191199,0.1
191200,0.03
191205,0.13
191206,0.04
191214,0.03
191217,0.06
191222,0.05
191224,0.0
191232,0.2
191238,0.07
191243,0.03
191247,0.14
191250,0.04
191266,0.05
191278,0.08
191279,0.09
191282,0.08
191287,0.11
191290,0.06
191291,0.13
191296,0.14
191301,0.14
191304,0.02
191305,0.12
191306,0.17
191324,0.16
191359,0.0
191360,0.03
191362,0.03
191371,0.11
191379,0.07
191394,0.01
191413,0.1
191430,0.02
191435,0.07
191449,0.05
191452,0.05
191464,0.13
191465,0.04
191466,0.075
191469,0.09
191490,0.175
191494,0.075
191498,0.29
191506,0.17
191508,0.03
191509,0.04
191515,0.19
191524,0.03
191548,0.04
191562,0.03
191568,0.07
191596,0.08
191609,0.05
191619,0.03
191624,0.19
191628,0.02
191630,0.13
191648,0.15
191649,0.11
191654,0.035
191655,0.01
191659,0.08
191674,0.12
191675,0.1
191680,0.08
191681,0.06
191684,0.08
191686,0.0
191721,0.08
191722,0.12
191726,0.11
191727,0.04
191732,0.03
191735,0.05
191738,0.185
191745,0.18
191746,0.07
191751,0.12
191761,0.06
191772,0.015
